date,lag,corr,p_val,regime
2025-01-14T00:00:00,-6,-0.3865266518309251,0.04674086400668065,High-Vol
2025-01-15T00:00:00,-6,-0.40617681644487263,0.027079720399739493,High-Vol
2025-01-16T00:00:00,-6,-0.395268555141638,0.036826250507143055,High-Vol
2025-01-17T00:00:00,-6,-0.3678890065379368,0.0759635114451842,High-Vol
2025-01-22T00:00:00,-6,-0.35975091268220044,0.09303798583393341,High-Vol
2025-01-23T00:00:00,-6,-0.3618166004680918,0.0884169373425523,High-Vol
2025-01-24T00:00:00,-6,-0.3608413894176421,0.09057318282788218,High-Vol
2025-01-28T00:00:00,-6,-0.37693067860337315,0.06024560630483333,High-Vol
2025-01-29T00:00:00,-6,-0.3797092517696177,0.05602351731091426,High-Vol
2025-01-30T00:00:00,-6,-0.3831950979437361,0.05109365911478547,High-Vol
2025-01-31T00:00:00,-6,-0.3844320142011356,0.04943789321832592,High-Vol
2025-02-04T00:00:00,-6,-0.37083999698231196,0.07048213260138048,High-Vol
2025-02-05T00:00:00,-6,-0.3914312227118299,0.040924127971350366,Low-Vol
2025-02-06T00:00:00,-6,-0.40072608491720657,0.03162045240136435,Low-Vol
2025-02-07T00:00:00,-6,-0.3983454538385064,0.03380563865093644,Low-Vol
2025-02-11T00:00:00,-6,-0.39026283061854455,0.04224886570197994,Low-Vol
2025-02-12T00:00:00,-6,-0.391047972802756,0.04135458570635664,Low-Vol
2025-02-13T00:00:00,-6,-0.38448096275897864,0.04937334658188597,Low-Vol
2025-02-14T00:00:00,-6,-0.3734547140885253,0.0659159448008142,Low-Vol
2025-02-19T00:00:00,-6,-0.3775805187880134,0.0592340783452201,Low-Vol
2025-02-20T00:00:00,-6,-0.37298147620846417,0.06672276851237502,Low-Vol
2025-02-21T00:00:00,-6,-0.3749541326071027,0.06341538596257057,Low-Vol
2025-02-25T00:00:00,-6,-0.37706968186539824,0.06002797966973272,Low-Vol
2025-02-26T00:00:00,-6,-0.38408034466129043,0.049903801193226904,Low-Vol
2025-02-27T00:00:00,-6,-0.3712828012202234,0.06969003949836106,Low-Vol
2025-02-28T00:00:00,-6,-0.36016278981120986,0.09210029345221415,Low-Vol
2025-03-04T00:00:00,-6,-0.30153326141530745,0.3412871135014186,Low-Vol
2025-03-05T00:00:00,-6,-0.30483743136422353,0.31912928772620486,Low-Vol
2025-03-06T00:00:00,-6,-0.32176205276142067,0.2235649557305721,High-Vol
2025-03-07T00:00:00,1,0.2605973123377115,0.5969037090408598,High-Vol
2025-03-11T00:00:00,-6,-0.23753556223837505,1.0,High-Vol
2025-03-12T00:00:00,-6,-0.24727299655127777,0.9275276406595176,High-Vol
2025-03-13T00:00:00,1,0.29289558335110805,0.3113378773328819,High-Vol
2025-03-14T00:00:00,1,0.2859254245779241,0.3605527621792268,High-Vol
2025-03-18T00:00:00,1,0.312327661977924,0.20286329843655726,High-Vol
2025-03-19T00:00:00,1,0.3092345103815942,0.2175978398766214,High-Vol
2025-03-20T00:00:00,1,0.30601136781089083,0.23390686163087282,High-Vol
2025-03-21T00:00:00,1,0.3234217914201185,0.1567806940537535,High-Vol
