date,lag,corr,p_val,regime
2025-01-14T00:00:00,1,0.27211393147371876,0.4772790565414671,High-Vol
2025-01-15T00:00:00,1,0.2645484839675555,0.5533825642603267,High-Vol
2025-01-16T00:00:00,1,0.33311729701160925,0.12415367590694948,High-Vol
2025-01-17T00:00:00,1,0.33510524497798755,0.118240513793052,High-Vol
2025-01-22T00:00:00,1,0.3618317409843474,0.05936555843128999,High-Vol
2025-01-23T00:00:00,1,0.3616503325876553,0.059656542725091466,High-Vol
2025-01-24T00:00:00,1,0.37528031929942196,0.0409671399822753,High-Vol
2025-01-28T00:00:00,1,0.357241963695776,0.06712183021491258,High-Vol
2025-01-29T00:00:00,1,0.34504584071635447,0.09217627087788927,High-Vol
2025-01-30T00:00:00,1,0.34474893421560915,0.09287575355687272,High-Vol
2025-01-31T00:00:00,1,0.3491021566669417,0.08306766946262001,High-Vol
2025-02-04T00:00:00,1,0.3459637038625589,0.0900426837865147,High-Vol
2025-02-05T00:00:00,1,0.36352745017596744,0.05670508615665981,Low-Vol
2025-02-06T00:00:00,1,0.36129987448355216,0.060222222861603836,Low-Vol
2025-02-07T00:00:00,1,0.35834952254974356,0.0651734092410714,Low-Vol
2025-02-11T00:00:00,1,0.3884540054943044,0.028015078602347865,Low-Vol
2025-02-12T00:00:00,1,0.37336152549295554,0.04323840140033619,Low-Vol
2025-02-13T00:00:00,1,0.37339592161296725,0.04319673136615454,Low-Vol
2025-02-14T00:00:00,1,0.3098839878602493,0.2144309528749151,Low-Vol
2025-02-19T00:00:00,1,0.31381323889597895,0.1960934869490294,Low-Vol
2025-02-20T00:00:00,1,0.3006767491936019,0.26316884956241027,Low-Vol
2025-02-21T00:00:00,1,0.27306608824306516,0.46834240906460267,Low-Vol
2025-02-25T00:00:00,1,0.3107945991252893,0.21005664084197329,Low-Vol
2025-02-26T00:00:00,1,0.32384654299102933,0.1552111920879864,Low-Vol
2025-02-27T00:00:00,1,0.3242611372564143,0.1536922140559942,Low-Vol
2025-02-28T00:00:00,1,0.3113192148460564,0.20757109115575378,Low-Vol
2025-03-04T00:00:00,1,0.30892356917403807,0.21912798412761503,Low-Vol
2025-03-05T00:00:00,1,0.29897777073366905,0.2731122730526654,Low-Vol
2025-03-06T00:00:00,-4,0.26391154234608977,0.6380744707146904,High-Vol
2025-03-07T00:00:00,-4,0.2601180649075328,0.6837525377761333,High-Vol
2025-03-11T00:00:00,-4,0.27857437296446114,0.48414702664793086,High-Vol
2025-03-12T00:00:00,1,0.259008217016574,0.6151738375958764,High-Vol
2025-03-13T00:00:00,-4,0.2947575733201501,0.3510442674377583,High-Vol
2025-03-14T00:00:00,1,0.27813043088092526,0.4230941013974454,High-Vol
2025-03-18T00:00:00,1,0.25987405239277095,0.6051637026353598,High-Vol
2025-03-19T00:00:00,1,0.2386346907420495,0.8921184250060905,High-Vol
2025-03-20T00:00:00,-6,0.23154749869711716,1.0,High-Vol
2025-03-21T00:00:00,-4,0.2522612965423407,0.7867281760977725,High-Vol
