date,lag,corr,p_val,regime
2025-01-14T00:00:00,-2,0.28090452399106425,0.41978464862965215,High-Vol
2025-01-15T00:00:00,-2,0.2902177297667781,0.346998618630882,High-Vol
2025-01-16T00:00:00,-2,0.29095904752149154,0.3416877118613617,High-Vol
2025-01-17T00:00:00,-2,0.29104607003116817,0.34106873843531393,High-Vol
2025-01-22T00:00:00,1,0.27286126333561594,0.4702531147305309,High-Vol
2025-01-23T00:00:00,1,0.28082571236401555,0.4005261000388771,High-Vol
2025-01-24T00:00:00,1,0.31742497259087576,0.18043136018293993,High-Vol
2025-01-28T00:00:00,1,0.3341683005863368,0.12099649646799437,High-Vol
2025-01-29T00:00:00,1,0.3412629496859987,0.10143893801130943,High-Vol
2025-01-30T00:00:00,-6,0.27231263487276897,0.5985157737124851,High-Vol
2025-01-31T00:00:00,-6,0.2560265697388385,0.799299769031582,High-Vol
2025-02-04T00:00:00,-6,0.26619593976747974,0.6684989725920916,High-Vol
2025-02-05T00:00:00,-6,0.2650582899059029,0.6822140796459231,Low-Vol
2025-02-06T00:00:00,-6,0.24882230581866696,0.9037228951536955,Low-Vol
2025-02-07T00:00:00,-6,0.2368513410876797,1.0,Low-Vol
2025-02-11T00:00:00,-6,0.291836142432531,0.4138152193011908,Low-Vol
2025-02-12T00:00:00,-6,0.2882260910320824,0.44387321172783656,Low-Vol
2025-02-13T00:00:00,-6,0.2625611306036569,0.7131126337545357,Low-Vol
2025-02-14T00:00:00,-6,0.2698279185254207,0.6261921941676749,Low-Vol
2025-02-19T00:00:00,-6,0.2589049437286,0.7603663742154976,Low-Vol
2025-02-20T00:00:00,-6,0.2572114963860465,0.783084347539071,Low-Vol
2025-02-21T00:00:00,4,-0.3106031735576097,0.2517209207073512,Low-Vol
2025-02-25T00:00:00,4,-0.2913405437420999,0.3762655403577986,Low-Vol
2025-02-26T00:00:00,4,-0.27702417096620957,0.4988211904882971,Low-Vol
2025-02-27T00:00:00,4,-0.2691814752001153,0.5787441781627274,Low-Vol
2025-02-28T00:00:00,4,-0.24882550692972255,0.8354847558600098,Low-Vol
2025-03-04T00:00:00,4,-0.2573127624404167,0.7191964803575643,Low-Vol
2025-03-05T00:00:00,4,-0.25792789065125565,0.7113009912301256,Low-Vol
2025-03-06T00:00:00,-5,-0.22379523413645064,1.0,High-Vol
2025-03-07T00:00:00,4,-0.24404446795283607,0.9072951705359831,High-Vol
2025-03-11T00:00:00,4,-0.23452068659694852,1.0,High-Vol
2025-03-12T00:00:00,4,-0.2651178134909989,0.6240777779578224,High-Vol
2025-03-13T00:00:00,4,-0.24996679995367807,0.8190294135326273,High-Vol
2025-03-14T00:00:00,4,-0.2442523708008049,0.9040742546562033,High-Vol
2025-03-18T00:00:00,4,-0.22628563216170097,1.0,High-Vol
2025-03-19T00:00:00,2,-0.2690435281448581,0.5303087515122085,High-Vol
2025-03-20T00:00:00,2,-0.25652603391201195,0.6716555029027227,High-Vol
2025-03-21T00:00:00,-1,0.25206176812100806,0.7004384845961376,High-Vol
