date,lag,corr,p_val,regime
2025-01-14T00:00:00,3,0.24694729063970677,0.8304998972590272,High-Vol
2025-01-15T00:00:00,-1,0.2509143320868648,0.7153976593299811,High-Vol
2025-01-16T00:00:00,5,-0.2495217582018615,0.8585624852123381,High-Vol
2025-01-17T00:00:00,5,-0.23483106814696306,1.0,High-Vol
2025-01-22T00:00:00,5,-0.32409035799971636,0.19931046267008434,High-Vol
2025-01-23T00:00:00,5,-0.31197755019101103,0.25935962960495407,High-Vol
2025-01-24T00:00:00,5,-0.33804593702771074,0.14515124229629817,High-Vol
2025-01-28T00:00:00,5,-0.3470086922650717,0.11746436695112927,High-Vol
2025-01-29T00:00:00,5,-0.24764802004832837,0.8865112120767358,High-Vol
2025-01-30T00:00:00,5,-0.22796549883749545,1.0,High-Vol
2025-01-31T00:00:00,5,-0.21948235901597912,1.0,High-Vol
2025-02-04T00:00:00,5,-0.24400182826298597,0.9429580497053418,High-Vol
2025-02-05T00:00:00,5,-0.2785478548965621,0.508281950868583,Low-Vol
2025-02-06T00:00:00,5,-0.32231553254901896,0.20729231775810164,Low-Vol
2025-02-07T00:00:00,5,-0.3167371958954399,0.23416376689341778,Low-Vol
2025-02-11T00:00:00,5,-0.30696305466435597,0.2883311091469263,Low-Vol
2025-02-12T00:00:00,5,-0.3018149147522247,0.32084568083309506,Low-Vol
2025-02-13T00:00:00,5,-0.28655093817291677,0.4356872886665808,Low-Vol
2025-02-14T00:00:00,6,0.34324365862471506,0.13806339544678226,Low-Vol
2025-02-19T00:00:00,6,0.30514314578146456,0.31714122063991845,Low-Vol
2025-02-20T00:00:00,6,0.30042991443119266,0.34896516310880865,Low-Vol
2025-02-21T00:00:00,4,0.3046211047795522,0.2860037830952298,Low-Vol
2025-02-25T00:00:00,6,0.29883300357546133,0.36033153251175976,Low-Vol
2025-02-26T00:00:00,4,0.2937871957915431,0.358059394118037,Low-Vol
2025-02-27T00:00:00,4,0.2755767744251041,0.5128490407909572,Low-Vol
2025-02-28T00:00:00,4,0.3004570912319504,0.3121097906990986,Low-Vol
2025-03-04T00:00:00,4,0.3305330426093199,0.16136788244742273,Low-Vol
2025-03-05T00:00:00,4,0.35161986312084764,0.09746188080851859,Low-Vol
2025-03-06T00:00:00,4,0.2978104558205508,0.32971550444017494,High-Vol
2025-03-07T00:00:00,4,0.3244400783719542,0.18545707224150787,High-Vol
2025-03-11T00:00:00,4,0.34069606454381346,0.12712097607672557,High-Vol
2025-03-12T00:00:00,4,0.3482412799625514,0.10591925600971752,High-Vol
2025-03-13T00:00:00,4,0.2872525959703735,0.4083948623866258,High-Vol
2025-03-14T00:00:00,4,0.2910115991102594,0.37877083245106546,High-Vol
2025-03-18T00:00:00,4,0.2884738097891179,0.3985676723455014,High-Vol
2025-03-19T00:00:00,4,0.2734874719979867,0.5336654623741455,High-Vol
2025-03-20T00:00:00,4,0.2633993838043339,0.6440934156947129,High-Vol
2025-03-21T00:00:00,4,0.2654588213250207,0.6201663489514895,High-Vol
