date,lag,corr,p_val,regime
2025-01-14T00:00:00,0,-0.42477766292585245,0.008024685158647626,High-Vol
2025-01-15T00:00:00,0,-0.39005871739893627,0.024358852444533285,High-Vol
2025-01-16T00:00:00,0,-0.3854004249488891,0.028000238411856726,High-Vol
2025-01-17T00:00:00,0,-0.4005726488889262,0.017642025725773225,High-Vol
2025-01-22T00:00:00,0,-0.37794619878663444,0.03483577578747621,High-Vol
2025-01-23T00:00:00,0,-0.38004238194086026,0.03277855148183684,High-Vol
2025-01-24T00:00:00,0,-0.40960435692202324,0.013248174078936525,High-Vol
2025-01-28T00:00:00,0,-0.40930719609435556,0.01337548285422252,High-Vol
2025-01-29T00:00:00,0,-0.4054016172608297,0.015153470643464173,High-Vol
2025-01-30T00:00:00,0,-0.39721196152564986,0.01958279298212484,High-Vol
2025-01-31T00:00:00,0,-0.4204245634170921,0.009290546191849547,High-Vol
2025-02-04T00:00:00,0,-0.4336943580564967,0.005904097705673017,High-Vol
2025-02-05T00:00:00,0,-0.4020579418947384,0.016840367973408377,Low-Vol
2025-02-06T00:00:00,0,-0.39618893264175403,0.0202102006293281,Low-Vol
2025-02-07T00:00:00,0,-0.41255086801396185,0.012043306154955857,Low-Vol
2025-02-11T00:00:00,0,-0.4373612938226332,0.005189932289024091,Low-Vol
2025-02-12T00:00:00,0,-0.432986833875285,0.006051691693626626,Low-Vol
2025-02-13T00:00:00,1,0.4033486551796258,0.01785453771482337,Low-Vol
2025-02-14T00:00:00,0,-0.3831910225920512,0.029890152568211592,Low-Vol
2025-02-19T00:00:00,0,-0.38076970406154387,0.0320902764541624,Low-Vol
2025-02-20T00:00:00,0,-0.38213863123857866,0.030829435468636257,Low-Vol
2025-02-21T00:00:00,0,-0.37534467554350237,0.03754700461261984,Low-Vol
2025-02-25T00:00:00,0,-0.3744636642120872,0.03850647364996629,Low-Vol
2025-02-26T00:00:00,0,-0.38292188479023964,0.0301279203489091,Low-Vol
2025-02-27T00:00:00,0,-0.3652662147972093,0.049889723937822206,Low-Vol
2025-02-28T00:00:00,0,-0.3818740220496003,0.03106967648341108,Low-Vol
2025-03-04T00:00:00,-1,0.38915313658741724,0.027442685993350535,Low-Vol
2025-03-05T00:00:00,-1,0.38188506211288076,0.03393164069280652,Low-Vol
2025-03-06T00:00:00,-1,0.35432838560271224,0.07249211502734942,High-Vol
2025-03-07T00:00:00,-6,-0.2932896215426267,0.40219707103384605,High-Vol
2025-03-11T00:00:00,-6,-0.27378381188167095,0.582601456288488,High-Vol
2025-03-12T00:00:00,-6,-0.2858751102458025,0.46439618335328836,High-Vol
2025-03-13T00:00:00,-6,-0.2948442604394118,0.39006978824023975,High-Vol
2025-03-14T00:00:00,-1,0.3098754747333713,0.21447220914025866,High-Vol
2025-03-18T00:00:00,-1,0.310918802465878,0.20946591394511915,High-Vol
2025-03-19T00:00:00,-1,0.3068110387025727,0.22976709802802997,High-Vol
2025-03-20T00:00:00,-1,0.31274444709075444,0.20094425688840545,High-Vol
2025-03-21T00:00:00,-1,0.30837616863554407,0.22184390530776255,High-Vol
